trade_id,season,date,team_gave,team_received,playerID
1930.0,2025,2025-04-25,65479060838205726,2063088944946177687,UmanPr00
314.0,2009,2009-04-25,132764444518718530,5871406167610578751,SancMa00
654.0,2003,2003-03-25,12955004400848398946,16205908587528271615,WatsCo20
186.0,2007,2007-03-07,5652306262615220775,5871406167610578751,JoneTh00
540.0,2012,2012-07-24,8868698989004076079,2063088944946177687,MurpLo00
197.0,2007,2007-04-28,65479060838205726,2320754804646684222,StalJo20
1492.0,2020,2020-04-24,8868698989004076079,65479060838205726,RohrJu00
675.0,2003,2003-04-27,12023098800665815609,10747338959545745003,LeexJa21
309.0,2009,2009-04-03,5652306262615220775,6365231705754170015,AyerRo99
6.0,2004,2004-03-16,6925066933158530259,9069772535392331262,BuaxTo20
1351.0,2019,2019-03-13,13343989452992003904,132764444518718530,BeckOd00
1177.0,2016,2016-08-30,10747338959545745003,5036536954717716423,McCrLe01
630.0,2014,2014-05-09,1050569726423766568,2320754804646684222,LyncAa00
1500.0,2020,2020-04-25,2320754804646684222,313534023758018368,BreiMa00
10.0,2004,2004-03-29,5652306262615220775,5278248699303523056,MoliJi20
191.0,2007,2007-03-28,6925066933158530259,5036536954717716423,WalkDa21
482.0,2011,2011-07-28,16205908587528271615,313534023758018368,GreeJo03
1228.0,2017,2017-04-29,1560179394349447686,13343989452992003904,BisnAd00
1366.0,2019,2019-04-23,17088881563676356828,12023098800665815609,EdogCh00
60.0,2004,2004-10-19,132764444518718530,10850162338247848558,MorgQu00
1258.0,2017,2017-09-02,13343989452992003904,7133911251131028908,McGoAl00
1563.0,2021,2021-04-30,65479060838205726,6749998682379709485,SmitDA03
40.0,2004,2004-04-25,10747338959545745003,2320754804646684222,LeexAn20
643.0,2014,2014-05-10,6925066933158530259,5036536954717716423,BrowBr02
1374.0,2019,2019-04-26,2063088944946177687,12023098800665815609,BlaiMa01
1575.0,2021,2021-05-01,132764444518718530,6153311603862755699,BarnDe02
1568.0,2021,2021-04-30,6925066933158530259,2063088944946177687,ChriBr00
1087.0,2015,2015-03-10,6925066933158530259,12955004400848398946,FoleNi00
281.0,2008,2008-04-27,65479060838205726,13906238977642631312,JohnJo05
503.0,2012,2012-03-14,5278248699303523056,12955004400848398946,RobiGr01
1497.0,2020,2020-04-25,313534023758018368,500402322179294962,HopkBr01
1324.0,2018,2018-04-28,17088881563676356828,65479060838205726,CrosKe00
408.0,2010,2010-04-24,10850162338247848558,313534023758018368,EddsA.99
1846.0,2024,2024-04-26,10747338959545745003,16205908587528271615,McKiKo00
1380.0,2019,2019-04-26,17088881563676356828,12955004400848398946,ThorCl00
699.0,2003,2003-08-31,10850162338247848558,8868698989004076079,ReevJa20
1846.0,2024,2024-04-26,16205908587528271615,10747338959545745003,McMaDy00
1099.0,2015,2015-05-01,9069772535392331262,17956958453991973628,RiddSh00
150.0,2006,2006-06-07,5036536954717716423,16205908587528271615,EuhuTi00
1216.0,2017,2017-04-29,5652306262615220775,12955004400848398946,ClarJe04
91.0,2005,2005-04-24,8868698989004076079,65479060838205726,CassMa00
505.0,2012,2012-03-21,6925066933158530259,500402322179294962,JoneBe01
1168.0,2016,2016-04-30,5652306262615220775,12955004400848398946,ThomMi04
1566.0,2021,2021-04-30,8868698989004076079,2320754804646684222,SmitJo03
1198.0,2017,2017-04-27,12023098800665815609,18099107877425255784,McKiTa00
1232.0,2017,2017-04-29,13906238977642631312,313534023758018368,FordIs00
592.0,2013,2013-04-27,9057379035658713691,13906238977642631312,JameMi00
1098.0,2015,2015-05-01,6925066933158530259,313534023758018368,PhilJo01
1143.0,2016,2016-04-14,12955004400848398946,1560179394349447686,SmitJo01
620.0,2014,2014-05-09,132764444518718530,9057379035658713691,BarrAn00
384.0,2010,2010-04-19,6365231705754170015,6153311603862755699,ScheTo00
420.0,2010,2010-04-27,5652306262615220775,2063088944946177687,WillJa21
355.0,2009,2009-09-05,16205908587528271615,65479060838205726,MohaMi00
1518.0,2020,2020-09-01,8868698989004076079,5278248699303523056,SharDa02
467.0,2011,2011-04-29,313534023758018368,5278248699303523056,GomeDe00
1911.0,2025,2025-03-05,17088881563676356828,5652306262615220775,ThunJo00
1172.0,2016,2016-08-25,132764444518718530,65479060838205726,MingBa00
88.0,2005,2005-04-24,65479060838205726,6153311603862755699,GoddJo20
659.0,2003,2003-04-24,17088881563676356828,10747338959545745003,CombDe20
338.0,2009,2009-04-26,6365231705754170015,6153311603862755699,ThomCa99
1289.0,2018,2018-04-26,8868698989004076079,17956958453991973628,RoseJo01
132.0,2006,2006-04-29,1560179394349447686,6925066933158530259,JustWi20
347.0,2009,2009-08-17,65479060838205726,6365231705754170015,SmitLe20
1668.0,2022,2022-04-30,132764444518718530,9057379035658713691,EvanAk00
427.0,2010,2010-07-31,6365231705754170015,6925066933158530259,ArriJ.00
1312.0,2018,2018-04-28,65479060838205726,6153311603862755699,HandDa00
1156.0,2016,2016-04-29,6282140929199591444,10747338959545745003,SpriJa00
294.0,2008,2008-09-02,6365231705754170015,18099107877425255784,FoxwDo20
1265.0,2017,2017-08-28,5036536954717716423,17088881563676356828,RaglRe00
491.0,2011,2011-08-12,9069772535392331262,5036536954717716423,BrooRo01
629.0,2014,2014-05-09,313534023758018368,2320754804646684222,HydeCa00
1206.0,2017,2017-04-28,16205908587528271615,2320754804646684222,ColbAd00
85.0,2005,2005-04-24,6925066933158530259,10747338959545745003,HawkMi21
252.0,2008,2008-04-26,16205908587528271615,65479060838205726,MayoJe99
554.0,2012,2012-09-01,65479060838205726,12955004400848398946,KingAk00
1952.0,2025,2025-04-26,17088881563676356828,65479060838205726,AshbJu00
346.0,2009,2009-08-07,8868698989004076079,65479060838205726,BurgDe99
284.0,2008,2008-04-27,16205908587528271615,10747338959545745003,UndeBr99
1788.0,2023,2023-08-27,7133911251131028908,12955004400848398946,DotsKe00
131.0,2006,2006-04-29,18099107877425255784,10747338959545745003,MartIn00
1766.0,2023,2023-04-29,6153311603862755699,6925066933158530259,SwifDA00
189.0,2007,2007-03-22,500402322179294962,18099107877425255784,DaviFr01
347.0,2009,2009-08-17,6365231705754170015,65479060838205726,TennMa20
1156.0,2016,2016-04-29,10747338959545745003,6282140929199591444,GreeT.00
521.0,2012,2012-04-27,10747338959545745003,6925066933158530259,CurrVi00
1469.0,2020,2020-03-16,17956958453991973628,500402322179294962,BlacRo00
21.0,2004,2004-04-24,500402322179294962,1560179394349447686,StarRa20
1200.0,2017,2017-04-27,2320754804646684222,12023098800665815609,ThomTe00
1270.0,2017,2017-09-01,12023098800665815609,5871406167610578751,KearJe01
1888.0,2024,2024-10-15,500402322179294962,9057379035658713691,AkerCa00
98.0,2005,2005-08-17,5871406167610578751,6153311603862755699,McGrJo21
208.0,2007,2007-04-28,9069772535392331262,1050569726423766568,LandDe99
158.0,2006,2006-08-15,2320754804646684222,5278248699303523056,RumpMi20
633.0,2014,2014-05-09,1050569726423766568,65479060838205726,HalaJo00
1941.0,2025,2025-04-26,65479060838205726,12023098800665815609,SandSh00
393.0,2010,2010-04-22,6153311603862755699,9057379035658713691,GrifEv99
1227.0,2017,2017-04-29,5278248699303523056,9057379035658713691,HodgBu00
48.0,2004,2004-08-30,8868698989004076079,5652306262615220775,PierSh20
1202.0,2017,2017-04-28,17956958453991973628,5652306262615220775,ClarJe04
1149.0,2016,2016-04-28,17088881563676356828,2320754804646684222,GarnJo00
1129.0,2015,2015-09-17,500402322179294962,65479060838205726,CounBl00
1847.0,2024,2024-04-26,2063088944946177687,6282140929199591444,MitcAd00
1143.0,2016,2016-04-14,12955004400848398946,1560179394349447686,ColeCo00
1273.0,2018,2018-03-14,12023098800665815609,6925066933158530259,IzzoRy00
662.0,2003,2003-04-26,16205908587528271615,17956958453991973628,PaceCa20
203.0,2007,2007-04-28,5871406167610578751,10747338959545745003,BishDe99
1287.0,2018,2018-03-29,5278248699303523056,6365231705754170015,HamiDa01
1217.0,2017,2017-04-29,2320754804646684222,6282140929199591444,WalkAn01
1346.0,2018,2018-09-01,5652306262615220775,8868698989004076079,EdwaBr01
129.0,2006,2006-04-29,65479060838205726,10747338959545745003,SpitJa20
1194.0,2017,2017-03-10,2063088944946177687,65479060838205726,EalyKo00
182.0,2007,2007-03-02,6365231705754170015,6153311603862755699,BaldJo99
275.0,2008,2008-04-27,13906238977642631312,5652306262615220775,DaviKe01
186.0,2007,2007-03-07,5871406167610578751,5652306262615220775,WeddEr99
1470.0,2020,2020-03-16,9069772535392331262,18099107877425255784,BredBe00
350.0,2009,2009-08-31,2510731250986376389,500402322179294962,HollTr00
1398.0,2019,2019-04-27,6749998682379709485,10850162338247848558,RenfHu00
1533.0,2020,2020-11-02,2510731250986376389,1560179394349447686,KingDe01
120.0,2006,2006-04-13,2320754804646684222,2510731250986376389,WoodRa00
677.0,2003,2003-04-27,65479060838205726,1560179394349447686,WillTo21
392.0,2010,2010-04-22,9069772535392331262,6365231705754170015,TeboTi00
1622.0,2021,2021-10-23,9057379035658713691,6365231705754170015,WeatSt00
1461.0,2018,2018-10-22,8868698989004076079,10850162338247848558,CoopAm00
1941.0,2025,2025-04-26,65479060838205726,12023098800665815609,WhitRi01
719.0,2002,2002-04-20,10850162338247848558,5652306262615220775,GrayBo20
4.0,2004,2004-03-04,2320754804646684222,9069772535392331262,OwenTe00
13.0,2004,2004-04-09,6365231705754170015,6749998682379709485,JackSt00
1280.0,2018,2018-03-14,65479060838205726,132764444518718530,XimiOs00
461.0,2011,2011-04-28,65479060838205726,16205908587528271615,IngrMa01
1503.0,2020,2020-04-25,6925066933158530259,2320754804646684222,WoerCh00
1495.0,2020,2020-04-25,2320754804646684222,5278248699303523056,IsmaKe00
1304.0,2018,2018-04-27,8868698989004076079,9069772535392331262,CruiDa00
53.0,2004,2004-09-04,7133911251131028908,2063088944946177687,FordTo20
1578.0,2021,2021-05-01,17956958453991973628,9069772535392331262,WadeSh00
1467.0,2020,2020-03-16,6282140929199591444,2320754804646684222,WirfTr00
1208.0,2017,2017-04-28,65479060838205726,1560179394349447686,TaylTa00
1507.0,2020,2020-04-25,5871406167610578751,6282140929199591444,RodgIs00
1350.0,2018,2018-04-04,12955004400848398946,65479060838205726,WynnIs00
661.0,2003,2003-04-26,5871406167610578751,5652306262615220775,GrosRe00
1466.0,2020,2020-03-04,2510731250986376389,2063088944946177687,OkunRu20
418.0,2010,2010-04-24,6153311603862755699,6925066933158530259,ChanJa98
599.0,2013,2013-08-21,9069772535392331262,6282140929199591444,ReedDa00
1188.0,2017,2017-03-09,313534023758018368,12955004400848398946,RogeSa00
56.0,2004,2004-09-09,313534023758018368,12955004400848398946,AtogO.20
1137.0,2015,2015-09-06,12023098800665815609,10850162338247848558,MichCh00
67.0,2005,2005-03-07,5871406167610578751,5278248699303523056,MossSa00
20.0,2004,2004-04-24,12955004400848398946,6749998682379709485,AndrSt21
1313.0,2018,2018-04-28,12955004400848398946,2063088944946177687,HaynMa01
398.0,2010,2010-04-23,10850162338247848558,6925066933158530259,HardMo00
243.0,2008,2008-03-01,132764444518718530,6153311603862755699,BoddLe20
436.0,2010,2010-08-31,6153311603862755699,12023098800665815609,PoluTy20
31.0,2004,2004-04-24,9069772535392331262,9057379035658713691,DaviRo21
1396.0,2019,2019-04-27,65479060838205726,12955004400848398946,ScotNi01
1511.0,2018,2018-03-20,10850162338247848558,8868698989004076079,TownJo01
1439.0,2019,2019-09-16,7133911251131028908,313534023758018368,MarsJo00
77.0,2005,2005-04-23,1560179394349447686,6153311603862755699,CodySh20
1608.0,2021,2021-08-31,1050569726423766568,12023098800665815609,JoneSi00
1492.0,2020,2020-04-24,65479060838205726,8868698989004076079,HuntJa01
329.0,2009,2009-04-26,65479060838205726,1560179394349447686,CookJa02
1388.0,2019,2019-04-26,65479060838205726,12955004400848398946,EvanBo00
492.0,2011,2011-08-23,2320754804646684222,6749998682379709485,MaysTa99
1488.0,2020,2020-04-24,9069772535392331262,65479060838205726,ClarCa00
1642.0,2022,2022-03-21,18099107877425255784,6282140929199591444,RyanMa00
186.0,2007,2007-03-07,5652306262615220775,5871406167610578751,JackBr00
1564.0,2021,2021-04-30,5652306262615220775,2063088944946177687,OwusJe00
1187.0,2016,2016-11-01,13906238977642631312,6153311603862755699,BankJo00
412.0,2010,2010-04-24,2510731250986376389,6925066933158530259,CoopRi00
495.0,2011,2011-09-03,1050569726423766568,5871406167610578751,FuggTi00
1368.0,2019,2019-04-25,10747338959545745003,12023098800665815609,SamiDr00
1108.0,2015,2015-05-02,6925066933158530259,6153311603862755699,WrigGa00
1932.0,2025,2025-04-25,500402322179294962,1050569726423766568,MiluWy00
1165.0,2016,2016-04-30,12023098800665815609,65479060838205726,LuciDe00
528.0,2012,2012-04-27,6282140929199591444,2320754804646684222,MillLa01
1266.0,2017,2017-08-28,5871406167610578751,6282140929199591444,MartRo01
284.0,2008,2008-04-27,10747338959545745003,16205908587528271615,ArriAd00
415.0,2010,2010-04-24,1050569726423766568,16205908587528271615,TennMa20
1927.0,2025,2025-04-25,2063088944946177687,6365231705754170015,JackDa04
1424.0,2019,2019-08-30,6365231705754170015,65479060838205726,HerrJu00
1313.0,2018,2018-04-28,2063088944946177687,12955004400848398946,DionSh00
13.0,2004,2004-04-09,6365231705754170015,6749998682379709485,GeatRo21
1166.0,2016,2016-04-30,65479060838205726,313534023758018368,WrigSc00
413.0,2010,2010-04-24,17956958453991973628,7133911251131028908,McFaBr20
1212.0,2017,2017-04-28,9057379035658713691,2320754804646684222,BeatC.00
580.0,2013,2013-04-26,10747338959545745003,313534023758018368,DaviWi02
1493.0,2020,2020-04-24,65479060838205726,5871406167610578751,ClarCa00
499.0,2011,2011-10-18,8868698989004076079,6749998682379709485,BernGi00
1251.0,2017,2017-09-01,9069772535392331262,17956958453991973628,SielZa00
1134.0,2015,2015-09-05,9057379035658713691,2510731250986376389,WattDe00
1087.0,2015,2015-03-10,6925066933158530259,12955004400848398946,JohnAu01
507.0,2012,2012-03-26,6282140929199591444,5871406167610578751,BushJo00
245.0,2008,2008-03-01,5036536954717716423,1050569726423766568,ScanOr99
1171.0,2016,2016-08-16,1560179394349447686,6925066933158530259,GreeDo00
1263.0,2017,2017-08-30,17088881563676356828,132764444518718530,FounDa00
7.0,2004,2004-03-16,313534023758018368,2510731250986376389,SimsWe20
541.0,2012,2012-07-24,2063088944946177687,5871406167610578751,OtahJe20
73.0,2005,2005-04-21,5871406167610578751,8868698989004076079,SpenCh21
1604.0,2021,2021-08-28,9069772535392331262,313534023758018368,MancGr00
335.0,2009,2009-04-26,10850162338247848558,18099107877425255784,WalkVa99
712.0,2002,2002-04-20,13343989452992003904,1560179394349447686,EchoMi20
379.0,2010,2010-04-05,5278248699303523056,6925066933158530259,AlleNa99
1419.0,2019,2019-08-29,17956958453991973628,65479060838205726,CunnKo00
1387.0,2019,2019-04-26,9057379035658713691,9069772535392331262,BoykMi00
410.0,2010,2010-04-24,18099107877425255784,12955004400848398946,SimsEu99
458.0,2011,2011-04-28,18099107877425255784,132764444518718530,BrowJa00
1795.0,2023,2023-08-29,6365231705754170015,6925066933158530259,OkwuAl00
1333.0,2018,2018-05-18,132764444518718530,17956958453991973628,TaylJa01
1219.0,2017,2017-04-29,132764444518718530,6365231705754170015,ButtJa00
29.0,2004,2004-04-24,10747338959545745003,1050569726423766568,CordJo20
1264.0,2017,2017-08-29,65479060838205726,6749998682379709485,WoodLo00
1292.0,2018,2018-04-26,10747338959545745003,12023098800665815609,RudoMa00
1578.0,2021,2021-05-01,9069772535392331262,17956958453991973628,WilsMa04
667.0,2003,2003-04-26,500402322179294962,65479060838205726,WilsEu20
5.0,2004,2004-03-08,1560179394349447686,5871406167610578751,McCaJu00
192.0,2007,2007-04-03,313534023758018368,16205908587528271615,marexoli01
1185.0,2016,2016-10-25,6153311603862755699,65479060838205726,VanNKy00
412.0,2010,2010-04-24,6925066933158530259,2510731250986376389,ThomCa99
160.0,2006,2006-08-21,2320754804646684222,5871406167610578751,BarlKe00
1716.0,2022,2022-11-01,18099107877425255784,1050569726423766568,RidlCa00
1930.0,2025,2025-04-25,2063088944946177687,65479060838205726,SwinBr01
1146.0,2016,2016-04-28,13906238977642631312,5652306262615220775,FloyLe00
214.0,2007,2007-04-29,7133911251131028908,10747338959545745003,CrosMa20
393.0,2010,2010-04-22,6153311603862755699,9057379035658713691,ShulMi01
1559.0,2021,2021-04-29,5652306262615220775,13343989452992003904,JohnJa15
470.0,2011,2011-04-29,9069772535392331262,6925066933158530259,KelcJa00
721.0,2002,2002-04-20,1050569726423766568,132764444518718530,FowlMe20
612.0,2014,2014-03-11,2320754804646684222,1050569726423766568,BowaLu00
43.0,2004,2004-06-09,2510731250986376389,13906238977642631312,CollJe00
152.0,2006,2006-06-19,6282140929199591444,9069772535392331262,SappGe20
607.0,2013,2013-10-21,9069772535392331262,313534023758018368,McKiBr21
1106.0,2015,2015-05-02,2063088944946177687,8868698989004076079,McDoDe02
68.0,2005,2005-03-18,5871406167610578751,9057379035658713691,CowaSa00
122.0,2006,2006-04-25,5652306262615220775,12023098800665815609,GreeMi00
1516.0,2020,2020-08-29,313534023758018368,8868698989004076079,GrayNo00
1619.0,2021,2021-10-05,313534023758018368,5652306262615220775,GranJa00
42.0,2004,2004-04-25,13906238977642631312,10850162338247848558,BarnDa00
1651.0,2022,2022-04-28,1560179394349447686,6925066933158530259,BrowAJ00
1130.0,2015,2015-10-06,9057379035658713691,2320754804646684222,HodgGe00
1445.0,2019,2019-10-16,12955004400848398946,1050569726423766568,EtieTr00
365.0,2009,2009-10-20,12955004400848398946,6925066933158530259,WithWi20
678.0,2003,2003-04-27,10747338959545745003,6925066933158530259,BridJe20
308.0,2009,2009-03-23,8868698989004076079,313534023758018368,HartBr00
1671.0,2022,2022-04-30,9057379035658713691,8868698989004076079,FarrNe00
1111.0,2015,2015-05-02,9057379035658713691,18099107877425255784,JarrGr00
1904.0,2025,2025-03-10,500402322179294962,5278248699303523056,TunsLa00
1247.0,2018,2018-03-14,5278248699303523056,17088881563676356828,FullKe00
718.0,2002,2002-04-20,5036536954717716423,2320754804646684222,RashSa20
176.0,2006,2006-09-02,9069772535392331262,6282140929199591444,LaCaRy20
465.0,2011,2011-04-29,12023098800665815609,6153311603862755699,CulbJo00
1433.0,2019,2019-09-01,313534023758018368,500402322179294962,EvanCh02
1462.0,2018,2018-10-19,1050569726423766568,132764444518718530,TellMa00
273.0,2008,2008-04-27,313534023758018368,5652306262615220775,MoorDr99
1493.0,2020,2020-04-24,65479060838205726,5871406167610578751,MorgJa00
1314.0,2018,2018-04-28,8868698989004076079,6282140929199591444,FounDa00
1297.0,2018,2018-04-27,8868698989004076079,1560179394349447686,LandHa00
1877.0,2024,2024-08-26,1560179394349447686,10747338959545745003,WillMa12
318.0,2009,2009-04-25,65479060838205726,10747338959545745003,MattCl99
1903.0,2025,2025-03-11,6925066933158530259,500402322179294962,GardCh00
1399.0,2019,2019-04-27,10850162338247848558,8868698989004076079,RenfHu00
1663.0,2022,2022-04-30,5036536954717716423,6749998682379709485,TaylCa01
582.0,2013,2013-04-27,13906238977642631312,8868698989004076079,WilsTy00
1467.0,2020,2020-03-16,2320754804646684222,6282140929199591444,BuckDe00
647.0,2003,2003-02-28,12955004400848398946,5278248699303523056,CaniTr00
1720.0,2022,2022-11-01,6282140929199591444,5036536954717716423,HineNy00
11.0,2004,2004-03-31,5278248699303523056,6925066933158530259,ColeTr20
289.0,2008,2008-08-07,10747338959545745003,5871406167610578751,FavrBr00
1089.0,2015,2015-03-10,5652306262615220775,5871406167610578751,HageBr00
1554.0,2021,2021-04-05,2063088944946177687,5871406167610578751,SmitTr05
1581.0,2021,2021-05-01,500402322179294962,5036536954717716423,HamlDa00
1385.0,2019,2019-04-26,9057379035658713691,12023098800665815609,ChriDe01
59.0,2004,2004-10-04,10747338959545745003,16205908587528271615,McKeMi20
667.0,2003,2003-04-26,500402322179294962,65479060838205726,KlecDa20
1379.0,2019,2019-04-26,16205908587528271615,313534023758018368,DaviRa03
667.0,2003,2003-04-26,65479060838205726,500402322179294962,JoppBe00
1512.0,2020,2020-05-01,18099107877425255784,313534023758018368,HoskPh00
134.0,2006,2006-04-29,5871406167610578751,10850162338247848558,ColeDr20
614.0,2014,2014-03-13,16205908587528271615,6925066933158530259,SproDa00
520.0,2012,2012-04-27,5652306262615220775,12955004400848398946,WatkRo00
716.0,2002,2002-04-20,65479060838205726,5278248699303523056,DaviDo23
268.0,2008,2008-04-27,1560179394349447686,5278248699303523056,SchuRo20
530.0,2012,2012-04-28,2063088944946177687,2320754804646684222,RobiTr02
670.0,2003,2003-04-26,10747338959545745003,5036536954717716423,CrowAn20
440.0,2010,2010-09-04,10850162338247848558,2510731250986376389,CrayPa00
570.0,2013,2013-04-25,18099107877425255784,12955004400848398946,JoneCh04
1395.0,2019,2019-04-27,2320754804646684222,6365231705754170015,WatsDe99
1564.0,2021,2021-04-30,5652306262615220775,2063088944946177687,TremTo00
1573.0,2021,2021-04-30,500402322179294962,2063088944946177687,FitzDe00
1949.0,2025,2025-04-26,12955004400848398946,9057379035658713691,KingKo00
138.0,2006,2006-04-29,12955004400848398946,10747338959545745003,JollJo20
1376.0,2019,2019-04-26,6365231705754170015,6749998682379709485,WillTr06
1650.0,2022,2022-04-28,17956958453991973628,9069772535392331262,ElamKa00
493.0,2011,2011-08-29,12023098800665815609,6749998682379709485,JennKe20
262.0,2008,2008-04-26,9057379035658713691,6925066933158530259,LawsTr99
1940.0,2025,2025-04-26,9069772535392331262,1560179394349447686,AyomEl00
271.0,2008,2008-04-27,132764444518718530,10850162338247848558,WillTh99
1695.0,2022,2022-08-30,16205908587528271615,6925066933158530259,GardCh00
486.0,2011,2011-07-29,6749998682379709485,65479060838205726,JohnCh01
474.0,2011,2011-04-30,12955004400848398946,18099107877425255784,RodgJa00
143.0,2006,2006-04-30,10850162338247848558,5871406167610578751,PociJa00
1848.0,2024,2024-04-26,17088881563676356828,2320754804646684222,GreeRe00
155.0,2006,2006-08-02,16205908587528271615,17088881563676356828,BennMi00
1919.0,2025,2025-04-24,132764444518718530,1050569726423766568,LaneRa00
563.0,2013,2013-04-02,2320754804646684222,132764444518718530,GilkGa00
217.0,2007,2007-04-29,1050569726423766568,18099107877425255784,StonDa99
1350.0,2018,2018-04-04,12955004400848398946,65479060838205726,McKeKa00
104.0,2005,2005-09-03,10747338959545745003,12955004400848398946,JohnCh26
514.0,2012,2012-04-26,6925066933158530259,12023098800665815609,HowaJa00
1300.0,2018,2018-04-27,17088881563676356828,6749998682379709485,BateJe00
1184.0,2016,2016-10-25,6365231705754170015,65479060838205726,DerbA.00
506.0,2012,2012-03-26,5871406167610578751,6365231705754170015,BlakPh00
1271.0,2018,2018-03-14,12955004400848398946,17088881563676356828,WattAr00
467.0,2011,2011-04-29,5278248699303523056,313534023758018368,ThomDa03
23.0,2004,2004-04-24,6282140929199591444,18099107877425255784,JenkMi00
1468.0,2020,2020-03-16,5036536954717716423,9057379035658713691,RobiJa04
1522.0,2020,2020-09-04,6365231705754170015,6749998682379709485,CoviCh00
576.0,2013,2013-04-26,132764444518718530,313534023758018368,GillMi00
1935.0,2025,2025-04-25,6365231705754170015,6925066933158530259,HintMy00
643.0,2014,2014-05-10,6925066933158530259,5036536954717716423,HendSe00
598.0,2013,2013-08-19,6365231705754170015,12023098800665815609,SiliSe00
80.0,2005,2005-04-23,10747338959545745003,2063088944946177687,ElliAt00
723.0,2002,2002-04-20,6365231705754170015,9069772535392331262,JoneTe00
1323.0,2018,2018-04-28,12955004400848398946,5278248699303523056,DionSh00
405.0,2010,2010-04-24,1560179394349447686,12023098800665815609,McCoAn00
236.0,2007,2007-09-11,12023098800665815609,1560179394349447686,FishBr20
1374.0,2019,2019-04-26,2063088944946177687,12023098800665815609,WinoCh00
1791.0,2023,2023-08-28,313534023758018368,5652306262615220775,FeenDa00
1834.0,2024,2024-04-22,5871406167610578751,6365231705754170015,WilsZa00
1442.0,2019,2019-10-01,6925066933158530259,18099107877425255784,HofrSt00
1853.0,2024,2024-04-27,6365231705754170015,12023098800665815609,BarnAJ00
1143.0,2016,2016-04-14,12955004400848398946,1560179394349447686,ColeSh00
1092.0,2015,2015-03-13,313534023758018368,16205908587528271615,ElleDa99
336.0,2009,2009-04-26,9057379035658713691,5278248699303523056,WillEd00
229.0,2007,2007-08-27,6925066933158530259,9057379035658713691,HolcKe00
277.0,2008,2008-04-27,12955004400848398946,10747338959545745003,SwaiBr00
1916.0,2025,2025-03-18,2320754804646684222,9057379035658713691,MasoJo00
1348.0,2018,2018-09-01,6925066933158530259,5652306262615220775,WhytKe00
1390.0,2019,2019-04-27,16205908587528271615,5871406167610578751,HookAm00
481.0,2011,2011-07-28,5278248699303523056,9057379035658713691,McNaDo00
670.0,2003,2003-04-26,10747338959545745003,5036536954717716423,AikeSa00
317.0,2009,2009-04-25,9069772535392331262,65479060838205726,MereJa20
126.0,2006,2006-04-29,5652306262615220775,5036536954717716423,McCaJo22
1889.0,2024,2024-10-23,1560179394349447686,17088881563676356828,HopkDe00
1594.0,2021,2021-08-16,500402322179294962,13343989452992003904,CrosKe00
114.0,2006,2006-03-15,313534023758018368,9057379035658713691,CookRy20
1582.0,2021,2021-05-01,17088881563676356828,5871406167610578751,MarsJo00
406.0,2010,2010-04-24,8868698989004076079,1050569726423766568,MorrKi20
1372.0,2019,2019-04-25,18099107877425255784,12955004400848398946,LongDa02
26.0,2004,2004-04-24,16205908587528271615,9057379035658713691,ThomDo21
728.0,2002,2002-04-22,5036536954717716423,65479060838205726,HaynMi20
736.0,2002,2002-08-23,313534023758018368,5278248699303523056,HamdGi00
1415.0,2019,2019-08-22,6925066933158530259,17956958453991973628,HectBr00
1337.0,2018,2018-08-29,10747338959545745003,12023098800665815609,HundBr00
348.0,2009,2009-08-24,313534023758018368,17088881563676356828,AlleAn20
1459.0,2018,2018-10-30,500402322179294962,6365231705754170015,GodwTe00
299.0,2008,2008-10-14,10850162338247848558,6153311603862755699,BrowAa00
1205.0,2017,2017-04-28,5036536954717716423,18099107877425255784,HillBr02
1223.0,2017,2017-04-29,5871406167610578751,132764444518718530,JohnRo06
230.0,2007,2007-09-01,18099107877425255784,7133911251131028908,RossAl99
1375.0,2019,2019-04-26,8868698989004076079,5036536954717716423,FordCo00
1612.0,2021,2021-08-31,9069772535392331262,13343989452992003904,BredBe00
1945.0,2025,2025-04-26,10850162338247848558,17956958453991973628,ConnHa00
1923.0,2025,2025-04-25,12023098800665815609,1560179394349447686,WinsKe02
362.0,2009,2009-10-07,5871406167610578751,132764444518718530,TrusJa99
207.0,2007,2007-04-29,9069772535392331262,6153311603862755699,AlexGe99
452.0,2010,2010-10-05,12023098800665815609,5036536954717716423,HairCh00
1095.0,2015,2015-05-01,13343989452992003904,1560179394349447686,FowlJa00
657.0,2003,2003-04-14,65479060838205726,16205908587528271615,JoneTe20
1484.0,2020,2020-04-23,2510731250986376389,65479060838205726,DuggKy00
1095.0,2015,2015-05-01,1560179394349447686,13343989452992003904,CollLa00
1859.0,2024,2024-04-27,6153311603862755699,6925066933158530259,SimpJa00
575.0,2013,2013-04-26,9069772535392331262,12023098800665815609,RiddTh00
345.0,2009,2009-07-22,6153311603862755699,12955004400848398946,CurrRo01
1928.0,2025,2025-04-25,6153311603862755699,6365231705754170015,HarvRJ00
1334.0,2018,2018-08-23,6153311603862755699,2320754804646684222,JennJa00
1490.0,2020,2020-04-24,132764444518718530,16205908587528271615,StanNa00
530.0,2012,2012-04-28,2063088944946177687,2320754804646684222,WillTe01
1643.0,2022,2022-03-23,17088881563676356828,313534023758018368,HillTy00
19.0,2004,2004-04-24,5036536954717716423,10850162338247848558,JoneJu01
1129.0,2015,2015-09-17,65479060838205726,500402322179294962,ReadD.00
